WorkerId,Input.statis_id,Input.content,Input.source,Answer.sentiment
A22RHH2RPR3QIN,273864989376427_1345672622195653,"The Trump Train's final stop was not a heartfelt appeal to voters in a crucial state on the GOP nominee's path to the White House. Instead, it was a winding road of his greatest hits.",msnbc,Negative
A2BSF1ESD5L16C,273864989376427_1345672622195653,"The Trump Train's final stop was not a heartfelt appeal to voters in a crucial state on the GOP nominee's path to the White House. Instead, it was a winding road of his greatest hits.",msnbc,Negative
A18ABCQ0UCECNP,15704546335_10154341537511336,"""This is anti-Americanism.""Mike Huckabee responded to the violence committed against Donald J. Trump supporters in San Jose, California. ",fox,Negative
A3CPL5WWI6KWLF,15704546335_10154341537511336,"""This is anti-Americanism.""Mike Huckabee responded to the violence committed against Donald J. Trump supporters in San Jose, California. ",fox,Negative
A177EXELDLWTWV,15704546335_10154341537511336,"""This is anti-Americanism.""Mike Huckabee responded to the violence committed against Donald J. Trump supporters in San Jose, California. ",fox,Negative
A2XFO0X6RCS98M,131459315949_10153478087145950,Donald J. Trump says he's fighting for working people. Does his tax plan say the same?,cbs,Neutral
A3K2XQC4FITCNX,131459315949_10153478087145950,Donald J. Trump says he's fighting for working people. Does his tax plan say the same?,cbs,Negative
ARVXIBUCA8WDZ,131459315949_10153478087145950,Donald J. Trump says he's fighting for working people. Does his tax plan say the same?,cbs,Neutral
A1T79J0XQXDDGC,15704546335_10154088810091336,"""We've got two first-time United States senators on that stage who are just ill-prepared to be president of the United States."" After endorsing Donald J. Trump today, Governor Chris Christie told Greta Van Susteren why he believes Trump is best suited for the job. ",fox,Neutral
A2HVG934DIDSXQ,15704546335_10154088810091336,"""We've got two first-time United States senators on that stage who are just ill-prepared to be president of the United States."" After endorsing Donald J. Trump today, Governor Chris Christie told Greta Van Susteren why he believes Trump is best suited for the job. ",fox,Positive
A2XFO0X6RCS98M,15704546335_10154088810091336,"""We've got two first-time United States senators on that stage who are just ill-prepared to be president of the United States."" After endorsing Donald J. Trump today, Governor Chris Christie told Greta Van Susteren why he believes Trump is best suited for the job. ",fox,Negative
A1T79J0XQXDDGC,273864989376427_1492197054133653,"How would Hillary Clinton lead the military as commander-in-chief? Hear her plans to counter ISIS and care for our vets, in her own words:  forget to watch the Democratic nominee at the #NBCNewsForum  tonight at 8 p.m. ET on NBC.",msnbc,Neutral
A9KPCMO1J1LQF,273864989376427_1492197054133653,"How would Hillary Clinton lead the military as commander-in-chief? Hear her plans to counter ISIS and care for our vets, in her own words:  forget to watch the Democratic nominee at the #NBCNewsForum  tonight at 8 p.m. ET on NBC.",msnbc,Neutral
AURYD2FH3FUOQ,273864989376427_1492197054133653,"How would Hillary Clinton lead the military as commander-in-chief? Hear her plans to counter ISIS and care for our vets, in her own words:  forget to watch the Democratic nominee at the #NBCNewsForum  tonight at 8 p.m. ET on NBC.",msnbc,Neutral
A2XFO0X6RCS98M,8304333127_10154250281753128,"The success could help Ted Cruz at the national GOP convention in Cleveland in July if Donald J. Trump fails to secure 1,237 bound delegates in coming months to lock down the GOP nomination on the first ballot.",wsj,Positive
ADLYO655RWJUI,8304333127_10154250281753128,"The success could help Ted Cruz at the national GOP convention in Cleveland in July if Donald J. Trump fails to secure 1,237 bound delegates in coming months to lock down the GOP nomination on the first ballot.",wsj,Neutral
A1HSHK6YKJUSL1,8304333127_10154250281753128,"The success could help Ted Cruz at the national GOP convention in Cleveland in July if Donald J. Trump fails to secure 1,237 bound delegates in coming months to lock down the GOP nomination on the first ballot.",wsj,Neutral
AGNJKSH5LFKXZ,15704546335_10154486097066336,"Hillary Clinton should embrace the ""evil, cartoon version"" of herself that's often portrayed by the media, Bill Maher said on ""Real Time"" last night.",fox,Negative
A2BSF1ESD5L16C,15704546335_10154486097066336,"Hillary Clinton should embrace the ""evil, cartoon version"" of herself that's often portrayed by the media, Bill Maher said on ""Real Time"" last night.",fox,Negative
A1G187YBG0DVMQ,15704546335_10154486097066336,"Hillary Clinton should embrace the ""evil, cartoon version"" of herself that's often portrayed by the media, Bill Maher said on ""Real Time"" last night.",fox,Negative
AURYD2FH3FUOQ,131459315949_10153188246395950,Hillary Clinton prepares to face off again with lawmakers over the Benghazi attacks and a Taiwanese mother who gave birth on U.S.-bound plane is in hot water.,cbs,Neutral
A2AZ2MBFHZ49EY,131459315949_10153188246395950,Hillary Clinton prepares to face off again with lawmakers over the Benghazi attacks and a Taiwanese mother who gave birth on U.S.-bound plane is in hot water.,cbs,Negative
A1T79J0XQXDDGC,131459315949_10153188246395950,Hillary Clinton prepares to face off again with lawmakers over the Benghazi attacks and a Taiwanese mother who gave birth on U.S.-bound plane is in hot water.,cbs,Negative
A1GKTC682SWY23,273864989376427_988626164566969,It's Hillary vs. Jeb on Twitter,msnbc,Neutral
A2XFO0X6RCS98M,273864989376427_988626164566969,It's Hillary vs. Jeb on Twitter,msnbc,Neutral
A255IWUJ8XJFRA,273864989376427_988626164566969,It's Hillary vs. Jeb on Twitter,msnbc,Neutral
A13LXDXAWD5DSY,8304333127_10154278547773128,Presumptive Republican nominee Donald J. Trump indicated Thursday he would be willing to debate likely general-election opponent Hillary Clinton more than three times this fall.,wsj,Neutral
ARVXIBUCA8WDZ,8304333127_10154278547773128,Presumptive Republican nominee Donald J. Trump indicated Thursday he would be willing to debate likely general-election opponent Hillary Clinton more than three times this fall.,wsj,Neutral
A2NL38BFEE3BVY,8304333127_10154278547773128,Presumptive Republican nominee Donald J. Trump indicated Thursday he would be willing to debate likely general-election opponent Hillary Clinton more than three times this fall.,wsj,Neutral
A1T79J0XQXDDGC,131459315949_10153738214225950,"Donald J. Trump is delaying the big reveal of his running mate due to the deadly truck attack in Nice, France.",cbs,Neutral
A177EXELDLWTWV,131459315949_10153738214225950,"Donald J. Trump is delaying the big reveal of his running mate due to the deadly truck attack in Nice, France.",cbs,Negative
AEVU71Z2FDTUX,131459315949_10153738214225950,"Donald J. Trump is delaying the big reveal of his running mate due to the deadly truck attack in Nice, France.",cbs,Neutral
A1G187YBG0DVMQ,15704546335_10154410316896336,"Just In: After receiving criticism for meeting with President Bill Clinton, Attorney General Loretta Lynch plans to announce that she will accept whatever recommendation comes from the FBI on the charges related to Hillary Clintons personal email server. Tucker Carlson says this is ""great news for America...and ominous news for Hillary Clinton.""What do you think? ",fox,Neutral
A2XFO0X6RCS98M,15704546335_10154410316896336,"Just In: After receiving criticism for meeting with President Bill Clinton, Attorney General Loretta Lynch plans to announce that she will accept whatever recommendation comes from the FBI on the charges related to Hillary Clintons personal email server. Tucker Carlson says this is ""great news for America...and ominous news for Hillary Clinton.""What do you think? ",fox,Negative
A124E03UMDZAA9,15704546335_10154410316896336,"Just In: After receiving criticism for meeting with President Bill Clinton, Attorney General Loretta Lynch plans to announce that she will accept whatever recommendation comes from the FBI on the charges related to Hillary Clintons personal email server. Tucker Carlson says this is ""great news for America...and ominous news for Hillary Clinton.""What do you think? ",fox,Neutral
A124E03UMDZAA9,273864989376427_988714781224774,"""I think that Jeb's answer the other day on women's health issues is a disaster for him ... I will be great on women's health issues, I cherish women, believe me.""  -- Donald Trump",msnbc,Positive
A1HSHK6YKJUSL1,273864989376427_988714781224774,"""I think that Jeb's answer the other day on women's health issues is a disaster for him ... I will be great on women's health issues, I cherish women, believe me.""  -- Donald Trump",msnbc,Negative
A9KPCMO1J1LQF,273864989376427_988714781224774,"""I think that Jeb's answer the other day on women's health issues is a disaster for him ... I will be great on women's health issues, I cherish women, believe me.""  -- Donald Trump",msnbc,Negative
A177EXELDLWTWV,8304333127_10154334969828128,"The 10-Point: Gerard Baker on today's top news, including a chastising report on Hillary Clinton's emails, Walgreens's Theranos problem and more.",wsj,Negative
A3K2XQC4FITCNX,8304333127_10154334969828128,"The 10-Point: Gerard Baker on today's top news, including a chastising report on Hillary Clinton's emails, Walgreens's Theranos problem and more.",wsj,Negative
A1GXPNXDLMT0QB,8304333127_10154334969828128,"The 10-Point: Gerard Baker on today's top news, including a chastising report on Hillary Clinton's emails, Walgreens's Theranos problem and more.",wsj,Neutral
A8FUMDQFBKMXR,5550296508_10154395274541509,"While many of Donald J. Trump's supporters say they favor the kind of operation he has proposed, he has few defenders among immigration experts and academics.",cnn,Negative
A1HSHK6YKJUSL1,5550296508_10154395274541509,"While many of Donald J. Trump's supporters say they favor the kind of operation he has proposed, he has few defenders among immigration experts and academics.",cnn,Neutral
A9KPCMO1J1LQF,5550296508_10154395274541509,"While many of Donald J. Trump's supporters say they favor the kind of operation he has proposed, he has few defenders among immigration experts and academics.",cnn,Negative
A1HSHK6YKJUSL1,15704546335_10154424159801336,FBI Director James Comey explains why he recommended that Hillary Clinton not face charges for her private email server.,fox,Neutral
A1GKTC682SWY23,15704546335_10154424159801336,FBI Director James Comey explains why he recommended that Hillary Clinton not face charges for her private email server.,fox,Neutral
AURYD2FH3FUOQ,15704546335_10154424159801336,FBI Director James Comey explains why he recommended that Hillary Clinton not face charges for her private email server.,fox,Neutral
A1HSHK6YKJUSL1,131459315949_10153834663615950,"The 12-year-old who is inspiring others to ""get involved"" is helping to run Donald J. Trump campaign operations in one of Colorados most populous counties.",cbs,Positive
A17N0KYF6TCBLP,131459315949_10153834663615950,"The 12-year-old who is inspiring others to ""get involved"" is helping to run Donald J. Trump campaign operations in one of Colorados most populous counties.",cbs,Positive
A3K2XQC4FITCNX,131459315949_10153834663615950,"The 12-year-old who is inspiring others to ""get involved"" is helping to run Donald J. Trump campaign operations in one of Colorados most populous counties.",cbs,Positive
A2XFO0X6RCS98M,273864989376427_1040945012668417,Hillary says yes to new friends.,msnbc,Positive
A2BSF1ESD5L16C,273864989376427_1040945012668417,Hillary says yes to new friends.,msnbc,Positive
A36L5AJ4CF3WCK,273864989376427_1040945012668417,Hillary says yes to new friends.,msnbc,Positive
A1G187YBG0DVMQ,5550296508_10155193500891509,"Donald J. Trump to African-Americans: ""You're living in poverty, your schools are no good... 58% of your youth is unemployed -- what the hell do you have to lose?"" ",cnn,Negative
A21HDHQPENLF2X,5550296508_10155193500891509,"Donald J. Trump to African-Americans: ""You're living in poverty, your schools are no good... 58% of your youth is unemployed -- what the hell do you have to lose?"" ",cnn,Negative
