statis_id,content,source
13652355666_1741040419553812,Several celebrities shared their frustration with the election results by protesting against President-elect Donald Trump. ,usatoday
13652355666_10153878320570667,"""Trump is different in private than in public."" via USA TODAY Opinion.",usatoday
13652355666_10153119545760667,"A month ago, political analysts were predicting the demise of Donald J. Trump. Now, they've ranked him No. 1 again.",usatoday
13652355666_10153994732955667,Harry Reid and other Democrats aren't just accusing FBI Director James Comey of making Hillary Clinton look bad  they are accusing him of covering up information about Donald Trump and Russian hacking. ,usatoday
13652355666_10153461436780667,"The Federal Election Commission is questioning $1,302 worth of video games, among other transactions.",usatoday
13652355666_10153017479865667,Would Biden run against a friend? Support for Clinton has dropped following the controversy over her use of a personal email server while she was secretary of State.,usatoday
13652355666_10153332418745667,"Police have released video showing several suspects who may be involved in assaulting and robbing a decorated Marine veteran at a Washington, D.C., McDonald's last week. ",usatoday
13652355666_10153685745470667,"A Trump aide has taken responsibility for the controversy over Melania Trumps speech, saying she offered to resign but the campaign rejected it.",usatoday
13652355666_10153464885510667,Is this what a Trump presidency would look like?,usatoday
13652355666_10153678755760667,Donald Trump is a wild card. And that's exactly why people might actually pay attention to this GOP convention.,usatoday
13652355666_10153255428460667,Republican women have a message for Donald J. Trump.,usatoday
13652355666_10153702158840667,Our illustrator's take on Bill Clinton's speech at the Democratic National Convention last night.,usatoday
13652355666_10153948223880667,Melania Trump has demanded an apology and a retraction from People magazine for a story alleging that Donald Trump forcibly kissed a reporter.,usatoday
13652355666_10153622689305667,Hillary Clinton may get millennial women's vote in November.,usatoday
13652355666_10153689654185667,Donald J. Trump's speech was as long as Mitt Romney's and President Obama's speeches combined in 2012.,usatoday
13652355666_10153370159225667,"Hillary Clinton easily won the Mississippi primary Tuesday, widening her lead over Bernie Sanders in the race for the Democratic presidential nomination ",usatoday
13652355666_10153391032545667,"While Bernie Sanders has expanded his double-digit lead among millennials, a new USA TODAY/Rock the Vote poll has found a way for Hillary Clinton to solve her generation gap: Donald J. Trump.",usatoday
13652355666_10153316577595667,The Donald Trump biopic you need to see.,usatoday
13652355666_10153247434755667,"She has called Bill Clinton her ""not-so-secret weapon"" in the 2016 campaign.",usatoday
13652355666_10153263185795667,"The ruling, expected by late June, will come in the middle of an election year in which unions are overwhelmingly aligned with the Democratic Party.",usatoday
13652355666_10154026862505667,"John Podesta took the stage at Clinton's election party at 2 a.m. ET and told people ""we're not going to have anything more to say tonight.""",usatoday
13652355666_10153988576150667,Bill Clinton officiated her marriage to Anthony Weiner.,usatoday
13652355666_10153573295455667,White women are not so ready for Hillary. (via USA TODAY Opinion),usatoday
13652355666_10153919728150667,"The second presidential debate between Hillary Clinton and Donald Trump is 5 minutes away.  We have all the highlights right here, live. ",usatoday
13652355666_10152993911155667,At least four emails Hillary Clinton sent as secretary of State from her private server contained classified information. More things we know and some we don't.,usatoday
13652355666_1717396158584905,Donald Trump called out Hillary Clinton during the second presidential debate saying that the biggest difference between her and Abraham Lincoln are her lies.,usatoday
13652355666_10153758307485667,"Asked if the police officer did the right thing, Donald J. Trump said: ""Well I guess you know if you believe a gun was pointed at his head and maybe ready to be fired, what is a person supposed to do?""",usatoday
13652355666_10154031640085667,"""Trumps win of the American presidency will bring hostility of Muslims against America as a result of his reckless actions, which show the overt and hidden hatred against them.",usatoday
13652355666_10153513284380667,How Trump has dispatched the other contenders who stepped into the ring with him during this years presidential contest.,usatoday
13652355666_10153770015190667,"The filing shows Trump making a $20,000 payment to Green Monster Consulting, the firm run by his former campaign manager Corey Lewandowski, weeks after Lewandowski left the campaign.",usatoday
13652355666_10153553976020667,"The campaign is ""turning our attention to the threat a Donald Trump presidency poses.""",usatoday
13652355666_10153956216650667,"Carlos Curbelo, a GOP congressman from Florida, wrote on Twitter that the ""acceptance of election results is fundamental to our democracy & Constitution. This cannot be undermined ever.""",usatoday
13652355666_1680569832267538,"Donald J. Trump now says his Obama-ISIS comments were ""sarcasm."" Listen for yourself. ",usatoday
13652355666_10153289464235667,"Trump and Rubio ended where they began (Nos. 1 and 3), Cruz and Christie climbed. Fiorina fell. ",usatoday
13652355666_10153088933365667,"Though some political analysts see him losing ground under greater scrutiny, Donald J. Trump continues to lead the field at 23%, up 6 points from the July survey.",usatoday
13652355666_10153837130980667,"Mark Cuban's advice for future presidential hopefuls: ""Everything that Donald Trump does, in terms of future presidential candidates, do the opposite.""",usatoday
13652355666_10153309674830667,"Seven Republican presidential candidates take the debate stage Saturday night, but most of the focus will be on two in the center: Donald Trump and Marco Rubio.",usatoday
13652355666_10152839234890667,"Two commissioners are filing a formal petition, urging their own agency to write rules to clamp down on unfettered political spending and unmask the anonymous money flooding U.S. elections.",usatoday
13652355666_10153568126100667,"Hawking called Trump a ""demagogue"" who seemed to attract the ""lowest common denominator.""",usatoday
13652355666_10152868561355667,POTUS and his old election foe have found something they agree on.,usatoday
13652355666_10154027245260667,"The political novice who was taken seriously by almost no one won the White House over Democrat Hillary Clinton, the final stunning turn in a campaign that defied one conventional wisdom after another.",usatoday
13652355666_10153537042075667,The Trump faux-gravestone was removed by city maintenance workers and taken to a police storage facility. The artwork remains in limbo as the controversy continues to unfold.,usatoday
13652355666_10153754164910667,One of Donald J. Trump's top aides is denying that he received $12.7 million from a pro-Russian political party in Ukraine.,usatoday
13652355666_10153017498115667,"Judge Donald McCullin says the decision will give many residents a ""fresh start"" and end a cycle of warrants and incarcerations for failing to appear in court.",usatoday
13652355666_10153631471370667,"Apparently, there is a Limit with Usher  and that limit is a Trump White House.",usatoday
13652355666_10153508130135667,"Sanders acknowledged he would still need to win 65% of pledged delegates to beat Clinton, calling it admittedly a tough road to climb, but not an impossible one.",usatoday
13652355666_10153531043715667,"The man, who worked for Trump for 17 years, said Obama should have been taken out by our military and shot as an enemy agent in his first term.""",usatoday
13652355666_10153394682855667,Illinois goes to Hillary Clinton. It's her fourth Democratic primary win tonight.,usatoday
13652355666_10153749345820667,"We dont want to see people voting five times,"" Donald J. Trump said.",usatoday
13652355666_10153819008855667,"Fighting back a cough during her remarks, Clinton said at one point: ""Every time I think of Trump, I get allergic.""",usatoday
13652355666_10153123027000667,McDonald's is now the fast-casual stock investors crave.,usatoday
13652355666_10153628383565667,George Will to Republican Party: I'm outta here. Because Donald J. Trump.,usatoday
13652355666_10153975680980667,Clintons fundraisers have done more than round up checks on her behalf at fancy parties.,usatoday
